widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
10,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
11,terms,4.0,1.0,1.0,NNS,nmod:in,2.0,2.0,2.0,2.0,-1.0,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
13,both,3.0,1.0,1.0,DT,det,3.0,3.0,3.0,3.0,-2.0,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
14,spirituality,13.0,6.0,2.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
16,human,6.0,2.0,1.0,JJ,conj:and,2.0,2.0,2.0,2.0,-1.0,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
17,liberty,6.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
18,.,,,,.,,,,,,,12,Ours was the first society openly to define itself in terms of both spirituality and human liberty .,4,3
1,It,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,5.0,5.0,-4.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
2,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
3,that,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
4,unique,5.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
5,self-definition,,,,NN,root,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
6,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
7,has,3.0,1.0,1.0,VBZ,aux,4.0,4.0,3.0,4.0,-2.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
8,given,5.0,2.0,1.0,VBN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
9,us,2.0,1.0,1.0,PRP,iobj,5.0,5.0,3.0,5.0,-3.5,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
10,an,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
11,exceptional,10.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
12,appeal,4.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
13,",",,,,",",,,,,,,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
14,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
15,it,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
16,also,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
17,imposes,7.0,3.0,1.0,VBZ,conj:but,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
18,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
19,us,2.0,1.0,1.0,PRP,nmod:on,5.0,5.0,2.0,5.0,-3.25,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
20,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
21,special,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
22,obligation,9.0,4.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
23,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
24,take,3.0,1.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
25,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
26,those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
27,moral,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
28,duties,5.0,2.0,1.0,NNS,nmod:on,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
29,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
30,",",,,,",",,,,,,,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
31,when,3.0,1.0,1.0,WRB,advmod,4.0,4.0,3.0,4.0,-2.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
32,assumed,5.0,2.0,1.0,JJ,appos,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
33,",",,,,",",,,,,,,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
34,seem,3.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
35,invariably,10.0,5.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
36,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
37,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
38,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
39,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
40,own,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
41,best,4.0,1.0,1.0,JJS,dep,2.0,2.0,2.0,2.0,-1.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
42,interests,8.0,2.0,1.0,NNS,xcomp,1.0,1.0,1.0,1.0,0.0,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
43,.,,,,.,,,,,,,13,"It is that unique self-definition which has given us an exceptional appeal , but it also imposes on us a special obligation to take on those moral duties which , when assumed , seem invariably to be in our own best interests .",13,13
1,You,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,14,You have given me a great responsibility --,3,3
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,14,You have given me a great responsibility --,3,3
3,given,5.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,14,You have given me a great responsibility --,3,3
4,me,2.0,1.0,1.0,PRP,iobj,4.0,4.0,2.0,4.0,-2.5,14,You have given me a great responsibility --,3,3
5,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,14,You have given me a great responsibility --,3,3
6,great,4.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,14,You have given me a great responsibility --,3,3
7,responsibility,14.0,6.0,2.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,14,You have given me a great responsibility --,3,3
8,--,,,,:,,,,,,,14,You have given me a great responsibility --,3,3
1,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
2,stay,3.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
3,close,4.0,1.0,1.0,JJ,xcomp,3.0,3.0,4.0,3.0,-2.25,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
4,to,2.0,1.0,1.0,TO,case,6.0,6.0,5.0,6.0,-4.75,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
5,you,2.0,1.0,1.0,PRP,nmod:to,7.0,7.0,3.0,7.0,-5.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
6,",",,,,",",,,,,,,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
7,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
8,be,2.0,1.0,1.0,VB,cop,4.0,4.0,3.0,4.0,-2.75,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
9,worthy,4.0,2.0,1.0,JJ,xcomp,2.0,2.0,3.0,2.0,-1.25,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
10,of,2.0,1.0,1.0,IN,case,5.0,5.0,3.0,5.0,-3.5,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
11,you,2.0,1.0,1.0,PRP,nmod:of,6.0,6.0,2.0,6.0,-4.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
12,",",,,,",",,,,,,,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
13,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
14,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
15,exemplify,10.0,4.0,2.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
16,what,3.0,1.0,1.0,WP,dobj,4.0,4.0,2.0,4.0,-2.5,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
17,you,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
18,are,2.0,1.0,1.0,VBP,ccomp,1.0,1.0,1.0,1.0,0.0,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
19,.,,,,.,,,,,,,15,"to stay close to you , to be worthy of you , and to exemplify what you are .",6,6
1,Let,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,16,Let us create together a new national spirit of unity and trust .,2,2
2,us,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,16,Let us create together a new national spirit of unity and trust .,2,2
3,create,5.0,2.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,16,Let us create together a new national spirit of unity and trust .,2,2
4,together,6.0,3.0,1.0,RP,compound:prt,2.0,2.0,2.0,2.0,-1.0,16,Let us create together a new national spirit of unity and trust .,2,2
5,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,16,Let us create together a new national spirit of unity and trust .,2,2
6,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,16,Let us create together a new national spirit of unity and trust .,2,2
7,national,7.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,16,Let us create together a new national spirit of unity and trust .,2,2
8,spirit,6.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,16,Let us create together a new national spirit of unity and trust .,2,2
9,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,16,Let us create together a new national spirit of unity and trust .,2,2
10,unity,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,16,Let us create together a new national spirit of unity and trust .,2,2
11,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,16,Let us create together a new national spirit of unity and trust .,2,2
12,trust,5.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,16,Let us create together a new national spirit of unity and trust .,2,2
13,.,,,,.,,,,,,,16,Let us create together a new national spirit of unity and trust .,2,2
1,Your,3.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
2,strength,7.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
3,can,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
4,compensate,9.0,3.0,2.0,VB,root,3.0,3.0,3.0,3.0,-2.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
5,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
6,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
7,weakness,6.0,2.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
8,",",,,,",",,,,,,,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
9,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
10,your,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
11,wisdom,6.0,2.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
12,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
13,help,4.0,1.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
14,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
15,minimize,7.0,3.0,2.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
16,my,2.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
17,mistakes,7.0,2.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
18,.,,,,.,,,,,,,17,"Your strength can compensate for my weakness , and your wisdom can help to minimize my mistakes .",3,3
1,Let,3.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
2,us,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
3,learn,3.0,1.0,1.0,VB,ccomp,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
4,together,6.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
5,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
6,laugh,3.0,1.0,1.0,VB,conj:and,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
7,together,6.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
8,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
9,work,3.0,1.0,1.0,VB,conj:and,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
10,together,6.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
11,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
12,pray,3.0,1.0,1.0,VB,conj:and,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
13,together,6.0,3.0,1.0,RP,compound:prt,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
14,",",,,,",",,,,,,,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
15,confident,9.0,3.0,1.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
16,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
17,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
18,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
19,end,3.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
20,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
21,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
22,triumph,6.0,2.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
23,together,6.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
24,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
25,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
26,right,3.0,1.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
27,.,,,,.,,,,,,,18,"Let us learn together and laugh together and work together and pray together , confident that in the end we will triumph together in the right .",6,6
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,19,The American dream endures .,0,0
2,American,8.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,19,The American dream endures .,0,0
3,dream,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,19,The American dream endures .,0,0
4,endures,7.0,2.0,1.0,VBZ,root,1.0,1.0,1.0,1.0,0.0,19,The American dream endures .,0,0
5,.,,,,.,,,,,,,19,The American dream endures .,0,0
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,20,We must once again have full faith in our country --,3,3
2,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,20,We must once again have full faith in our country --,3,3
3,once,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,20,We must once again have full faith in our country --,3,3
4,again,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,20,We must once again have full faith in our country --,3,3
5,have,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,20,We must once again have full faith in our country --,3,3
6,full,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,20,We must once again have full faith in our country --,3,3
7,faith,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,20,We must once again have full faith in our country --,3,3
8,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,20,We must once again have full faith in our country --,3,3
9,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,20,We must once again have full faith in our country --,3,3
10,country,6.0,2.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,20,We must once again have full faith in our country --,3,3
11,--,,,,:,,,,,,,20,We must once again have full faith in our country --,3,3
1,and,3.0,1.0,1.0,CC,root,3.0,3.0,3.0,3.0,-2.0,21,and in one another .,1,1
2,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,21,and in one another .,1,1
3,one,3.0,1.0,1.0,CD,nmod:in,1.0,1.0,1.0,1.0,0.0,21,and in one another .,1,1
4,another,5.0,3.0,1.0,DT,dep,3.0,3.0,3.0,3.0,-2.0,21,and in one another .,1,1
5,.,,,,.,,,,,,,21,and in one another .,1,1
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,22,I believe America can be better .,3,3
2,believe,5.0,2.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,22,I believe America can be better .,3,3
3,America,7.0,4.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,22,I believe America can be better .,3,3
4,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,22,I believe America can be better .,3,3
5,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,22,I believe America can be better .,3,3
6,better,4.0,2.0,1.0,JJR,ccomp,1.0,1.0,1.0,1.0,0.0,22,I believe America can be better .,3,3
7,.,,,,.,,,,,,,22,I believe America can be better .,3,3
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,23,We can be even stronger than before .,4,4
2,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,23,We can be even stronger than before .,4,4
3,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,23,We can be even stronger than before .,4,4
4,even,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,23,We can be even stronger than before .,4,4
